id	SAMPLE_NAME	sample_type	Plot_ID	COLLECTION_DATE	Year	Year_Cat	Fermentation_Timepoint	Plot	Altitude	Average_slope	Exposition	Min_radiation	Max_radiation	Average_radiation	Soil_thickness	Soil_type	Soil_depth	Hydromorphie	Hydromorphie_code	Geology	Quadrant	Cluster	Plot_PCA_kMeans_Cluster	Unnamed: 0	average_rh	median_rh	maximum_rh	minimum_rh	cv_rh	GDD	average_temperature	median_temperature	maximum_temperature	minimum_temperature	accumulated_temperature	cv_temperature
364527_325-LP3-16S-0325	Lavaux_2021-08-31_soil_Plot18	soil	Lavaux_Plot_18	2021-08-31 00:00:00 +0200	2021	Year2021		18	470	25	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	SE	Cluster2	Cluster3	18	72.15820951967315	72.05941145833333	98.90501041666666	32.43475	16.733437713410133	1314.797006148245	18.081397875780898	18.791291666666663	26.273697916666663	8.249697916666667	2929.186455876505	22.75462193467938
364527_306-LP3-16S-0306	Lavaux_2021-08-31_soil_Plot19	soil	Lavaux_Plot_19	2021-08-31 00:00:00 +0200	2021	Year2021		19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	SE	Cluster2	Cluster2	21	70.31305002880372	70.7	98.56521739130434	26.33333333333333	17.802871965665318		16.008015294727183	16.288025210084033	23.59375	6.876190476190477	2561.282447156349	23.37348801043625
364527_299-LP3-16S-0299	Lavaux_2021-08-31_soil_Plot20	soil	Lavaux_Plot_20	2021-08-31 00:00:00 +0200	2021	Year2021		20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	SE	Cluster2	Cluster4	24	71.53313137136838	71.59675905797101	97.39083333333332	32.6945	16.180811678534234	1305.7437076863353	18.02897142425811	18.473770833333333	25.995791666666666	8.170416666666666	2920.693370729813	22.49078186654833
364527_323-LP3-16S-0323	Lavaux_2021-08-31_soil_Plot17	soil	Lavaux_Plot_17	2021-08-31 00:00:00 +0200	2021	Year2021		17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	SE	Cluster2	Cluster3	15	72.0767680178312	72.0068125	97.04042857142858	32.573458333333335	16.381957927371836	1376.562043944347	18.47653496382774	19.06713315217392	26.18158333333333	8.854541666666666	2993.1986641400936	21.847832145961227
364527_318-LP3-16S-0318	Lavaux_2022-03-08_soil_Plot4	soil	Lavaux_Plot_4	08.03.2022	2022	Year2022		4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	NW	Cluster3	Cluster1	28												
364527_307-LP3-16S-0307	Lavaux_2022-03-08_soil_Plot5	soil	Lavaux_Plot_5	08.03.2022	2022	Year2022		5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	SW	Cluster3	Cluster3	31	62.50064240565335	62.72834782608696	92.56941666666668	39.567458333333335	19.020358660722938	1830.7272928890088	19.867448542342025	21.387434782608693	29.9564347826087	1.875434782608696	3615.875634706249	29.02999188886791
364527_316-LP3-16S-0316	Lavaux_2022-03-08_soil_Plot9	soil	Lavaux_Plot_9	08.03.2022	2022	Year2022		9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	NE	Cluster3	Cluster2	34	63.54264337631658	63.26971739130434	95.741	39.97713636363636	19.630812412080697	1742.8271098576986	19.34325639074639	20.62439456521739	29.494636363636367	1.002916666666667	3520.472663115844	29.64166314192116
364527_312-LP3-16S-0312	Lavaux_2022-03-08_soil_Plot11	soil	Lavaux_Plot_11	08.03.2022	2022	Year2022		11	490	20	South	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Gravel_moraine	NW	Cluster3	Cluster1	1												
364527_311-LP3-16S-0311	Lavaux_2022-03-08_soil_Plot12	soil	Lavaux_Plot_12	08.03.2022	2022	Year2022		12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	NW	Cluster1	Cluster1	4	63.60289594419744	63.33315851449276	93.589375	38.19613043478261	19.67738175837025	1758.322213583666	19.428427724340903	20.80901785714285	31.271750000000004	1.02925	3535.973845830045	30.369937888010988
364527_309-LP3-16S-0309	Lavaux_2022-03-08_soil_Plot13	soil	Lavaux_Plot_13	08.03.2022	2022	Year2022		13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	NW	Cluster3	Cluster1	7	63.57217827800888	63.45324728260869	91.0515	40.365391304347824	18.7794413298518	1667.5740922203397	18.907506543784034	20.375625	29.58726086956522	0.5585416666666666	3441.166190968694	30.472147877708327
364527_304-LP3-16S-0304	Lavaux_2022-03-08_soil_Plot14	soil	Lavaux_Plot_14	08.03.2022	2022	Year2022		14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	NW	Cluster3	Cluster3	10	62.37145889142779	63.14453442028986	91.08816666666668	39.12554166666667	18.878193410356417	1814.939051745718	19.765835662706856	21.0729375	30.17795652173913	1.6722083333333335	3597.3820906126475	29.414450033081867
364527_313-LP3-16S-0313	Lavaux_2022-03-08_soil_Plot15	soil	Lavaux_Plot_15	08.03.2022	2022	Year2022		15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	NW	Cluster1	Cluster1	13	63.96639031168107	63.8038125	95.47475	39.79717391304348	19.89988233444616	1732.8901486976924	19.288725440451795	20.70219565217392	29.617291666666663	0.9209166666666668	3510.5480301622265	30.163551687416074
364527_314-LP3-16S-0314	Lavaux_2022-03-08_soil_Plot18	soil	Lavaux_Plot_18	08.03.2022	2022	Year2022		18	470	25	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	SE	Cluster2	Cluster3	19												
364527_300-LP3-16S-0300	Lavaux_2022-03-08_soil_Plot19	soil	Lavaux_Plot_19	08.03.2022	2022	Year2022		19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	SE	Cluster2	Cluster2	22	61.48377999759651	60.387019230769226	99.11111111111111	33.84615384615385	23.550796864818324		17.317903517298372	18.273333333333333	27.29375	0.1	3151.8584401483035	30.748368586011388
364527_301-LP3-16S-0301	Lavaux_2022-03-08_soil_Plot20	soil	Lavaux_Plot_20	08.03.2022	2022	Year2022		20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	SE	Cluster2	Cluster4	25	62.79448072995847	62.57144112318841	94.21441666666668	39.53233333333333	19.600944481538253	1770.4752826086951	19.51814375298615	20.939104166666667	30.33983333333333	1.4505	3552.3021630434787	29.39009196669761
364527_305-LP3-16S-0305	Lavaux_2022-03-08_soil_Plot17	soil	Lavaux_Plot_17	08.03.2022	2022	Year2022		17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	SE	Cluster2	Cluster3	16	64.19980586069136	64.64821086956522	92.55227083333332	42.74269565217391	17.641951638593916	1800.0409882396025	19.70625567804884	20.99571875	29.67320561594203	2.163813888888889	3586.5385334048888	28.50086712574018
364528_272-LP3-16S-0848	Lavaux_2022-08-10_bark_Plot4	bark	Lavaux_Plot_4	10.08.2022	2022	Year2022		4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	NW	Cluster3	Cluster1	28												
364528_273-LP3-16S-0849	Lavaux_2022-08-10_bark_Plot5	bark	Lavaux_Plot_5	10.08.2022	2022	Year2022		5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	SW	Cluster3	Cluster3	31	62.50064240565335	62.72834782608696	92.56941666666668	39.567458333333335	19.020358660722938	1830.7272928890088	19.867448542342025	21.387434782608693	29.9564347826087	1.875434782608696	3615.875634706249	29.02999188886791
364528_268-LP3-16S-0844	Lavaux_2022-08-10_bark_Plot9	bark	Lavaux_Plot_9	10.08.2022	2022	Year2022		9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	NE	Cluster3	Cluster2	34	63.54264337631658	63.26971739130434	95.741	39.97713636363636	19.630812412080697	1742.8271098576986	19.34325639074639	20.62439456521739	29.494636363636367	1.002916666666667	3520.472663115844	29.64166314192116
364528_270-LP3-16S-0846	Lavaux_2022-08-10_bark_Plot11	bark	Lavaux_Plot_11	10.08.2022	2022	Year2022		11	490	20	South	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Gravel_moraine	NW	Cluster3	Cluster1	1												
364528_271-LP3-16S-0847	Lavaux_2022-08-10_bark_Plot12	bark	Lavaux_Plot_12	10.08.2022	2022	Year2022		12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	NW	Cluster1	Cluster1	4	63.60289594419744	63.33315851449276	93.589375	38.19613043478261	19.67738175837025	1758.322213583666	19.428427724340903	20.80901785714285	31.271750000000004	1.02925	3535.973845830045	30.369937888010988
364528_281-LP3-16S-0857	Lavaux_2022-08-10_bark_Plot13	bark	Lavaux_Plot_13	10.08.2022	2022	Year2022		13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	NW	Cluster3	Cluster1	7	63.57217827800888	63.45324728260869	91.0515	40.365391304347824	18.7794413298518	1667.5740922203397	18.907506543784034	20.375625	29.58726086956522	0.5585416666666666	3441.166190968694	30.472147877708327
364528_267-LP3-16S-0843	Lavaux_2022-08-10_bark_Plot14	bark	Lavaux_Plot_14	10.08.2022	2022	Year2022		14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	NW	Cluster3	Cluster3	10	62.37145889142779	63.14453442028986	91.08816666666668	39.12554166666667	18.878193410356417	1814.939051745718	19.765835662706856	21.0729375	30.17795652173913	1.6722083333333335	3597.3820906126475	29.414450033081867
364528_279-LP3-16S-0855	Lavaux_2022-08-10_bark_Plot15	bark	Lavaux_Plot_15	10.08.2022	2022	Year2022		15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	NW	Cluster1	Cluster1	13	63.96639031168107	63.8038125	95.47475	39.79717391304348	19.89988233444616	1732.8901486976924	19.288725440451795	20.70219565217392	29.617291666666663	0.9209166666666668	3510.5480301622265	30.163551687416074
364528_269-LP3-16S-0845	Lavaux_2022-08-10_bark_Plot19	bark	Lavaux_Plot_19	10.08.2022	2022	Year2022		19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	SE	Cluster2	Cluster2	22	61.48377999759651	60.387019230769226	99.11111111111111	33.84615384615385	23.550796864818324		17.317903517298372	18.273333333333333	27.29375	0.1	3151.8584401483035	30.748368586011388
364528_274-LP3-16S-0850	Lavaux_2022-08-10_bark_Plot20	bark	Lavaux_Plot_20	10.08.2022	2022	Year2022		20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	SE	Cluster2	Cluster4	25	62.79448072995847	62.57144112318841	94.21441666666668	39.53233333333333	19.600944481538253	1770.4752826086951	19.51814375298615	20.939104166666667	30.33983333333333	1.4505	3552.3021630434787	29.39009196669761
364527_326-LP3-16S-0326	Lavaux_2022-08-10_bark_Plot17	bark	Lavaux_Plot_17	10.08.2022	2022	Year2022		17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	SE	Cluster2	Cluster3	16	64.19980586069136	64.64821086956522	92.55227083333332	42.74269565217391	17.641951638593916	1800.0409882396025	19.70625567804884	20.99571875	29.67320561594203	2.163813888888889	3586.5385334048888	28.50086712574018
364527_255-LP3-16S-0255	Lavaux_2022-08-10_must_Plot4	must	Lavaux_Plot_4	10.08.2022	2022	Year2022	0.0	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	NW	Cluster3	Cluster1	28												
364527_263-LP3-16S-0263	Lavaux_2022-08-10_must_Plot5	must	Lavaux_Plot_5	10.08.2022	2022	Year2022	0.0	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	SW	Cluster3	Cluster3	31	62.50064240565335	62.72834782608696	92.56941666666668	39.567458333333335	19.020358660722938	1830.7272928890088	19.867448542342025	21.387434782608693	29.9564347826087	1.875434782608696	3615.875634706249	29.02999188886791
364527_271-LP3-16S-0271	Lavaux_2022-08-10_must_Plot9	must	Lavaux_Plot_9	10.08.2022	2022	Year2022	0.0	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	NE	Cluster3	Cluster2	34	63.54264337631658	63.26971739130434	95.741	39.97713636363636	19.630812412080697	1742.8271098576986	19.34325639074639	20.62439456521739	29.494636363636367	1.002916666666667	3520.472663115844	29.64166314192116
364527_279-LP3-16S-0279	Lavaux_2022-08-10_must_Plot11	must	Lavaux_Plot_11	10.08.2022	2022	Year2022	0.0	11	490	20	South	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Gravel_moraine	NW	Cluster3	Cluster1	1												
364527_287-LP3-16S-0287	Lavaux_2022-08-10_must_Plot12	must	Lavaux_Plot_12	10.08.2022	2022	Year2022	0.0	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	NW	Cluster1	Cluster1	4	63.60289594419744	63.33315851449276	93.589375	38.19613043478261	19.67738175837025	1758.322213583666	19.428427724340903	20.80901785714285	31.271750000000004	1.02925	3535.973845830045	30.369937888010988
364527_200-LP3-16S-0200	Lavaux_2022-08-10_must_Plot13	must	Lavaux_Plot_13	10.08.2022	2022	Year2022	0.0	13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	NW	Cluster3	Cluster1	7	63.57217827800888	63.45324728260869	91.0515	40.365391304347824	18.7794413298518	1667.5740922203397	18.907506543784034	20.375625	29.58726086956522	0.5585416666666666	3441.166190968694	30.472147877708327
364527_208-LP3-16S-0208	Lavaux_2022-08-10_must_Plot14	must	Lavaux_Plot_14	10.08.2022	2022	Year2022	0.0	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	NW	Cluster3	Cluster3	10	62.37145889142779	63.14453442028986	91.08816666666668	39.12554166666667	18.878193410356417	1814.939051745718	19.765835662706856	21.0729375	30.17795652173913	1.6722083333333335	3597.3820906126475	29.414450033081867
364527_216-LP3-16S-0216	Lavaux_2022-08-10_must_Plot15	must	Lavaux_Plot_15	10.08.2022	2022	Year2022	0.0	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	NW	Cluster1	Cluster1	13	63.96639031168107	63.8038125	95.47475	39.79717391304348	19.89988233444616	1732.8901486976924	19.288725440451795	20.70219565217392	29.617291666666663	0.9209166666666668	3510.5480301622265	30.163551687416074
364527_248-LP3-16S-0248	Lavaux_2022-08-10_must_Plot19	must	Lavaux_Plot_19	10.08.2022	2022	Year2022	0.0	19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	SE	Cluster2	Cluster2	22	61.48377999759651	60.387019230769226	99.11111111111111	33.84615384615385	23.550796864818324		17.317903517298372	18.273333333333333	27.29375	0.1	3151.8584401483035	30.748368586011388
364527_256-LP3-16S-0256	Lavaux_2022-08-10_must_Plot20	must	Lavaux_Plot_20	10.08.2022	2022	Year2022	0.0	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	SE	Cluster2	Cluster4	25	62.79448072995847	62.57144112318841	94.21441666666668	39.53233333333333	19.600944481538253	1770.4752826086951	19.51814375298615	20.939104166666667	30.33983333333333	1.4505	3552.3021630434787	29.39009196669761
364527_224-LP3-16S-0224	Lavaux_2022-08-10_must_Plot17	must	Lavaux_Plot_17	10.08.2022	2022	Year2022	0.0	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	SE	Cluster2	Cluster3	16	64.19980586069136	64.64821086956522	92.55227083333332	42.74269565217391	17.641951638593916	1800.0409882396025	19.70625567804884	20.99571875	29.67320561594203	2.163813888888889	3586.5385334048888	28.50086712574018
364527_296-LP3-16S-0296	Lavaux_2022-08-10_soil_Plot4	soil	Lavaux_Plot_4	10.08.2022	2022	Year2022		4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	NW	Cluster3	Cluster1	28												
364527_290-LP3-16S-0290	Lavaux_2022-08-10_soil_Plot5	soil	Lavaux_Plot_5	10.08.2022	2022	Year2022		5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	SW	Cluster3	Cluster3	31	62.50064240565335	62.72834782608696	92.56941666666668	39.567458333333335	19.020358660722938	1830.7272928890088	19.867448542342025	21.387434782608693	29.9564347826087	1.875434782608696	3615.875634706249	29.02999188886791
364527_302-LP3-16S-0302	Lavaux_2022-08-10_soil_Plot9	soil	Lavaux_Plot_9	10.08.2022	2022	Year2022		9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	NE	Cluster3	Cluster2	34	63.54264337631658	63.26971739130434	95.741	39.97713636363636	19.630812412080697	1742.8271098576986	19.34325639074639	20.62439456521739	29.494636363636367	1.002916666666667	3520.472663115844	29.64166314192116
364527_291-LP3-16S-0291	Lavaux_2022-08-10_soil_Plot11	soil	Lavaux_Plot_11	10.08.2022	2022	Year2022		11	490	20	South	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Gravel_moraine	NW	Cluster3	Cluster1	1												
364527_298-LP3-16S-0298	Lavaux_2022-08-10_soil_Plot12	soil	Lavaux_Plot_12	10.08.2022	2022	Year2022		12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	NW	Cluster1	Cluster1	4	63.60289594419744	63.33315851449276	93.589375	38.19613043478261	19.67738175837025	1758.322213583666	19.428427724340903	20.80901785714285	31.271750000000004	1.02925	3535.973845830045	30.369937888010988
364527_292-LP3-16S-0292	Lavaux_2022-08-10_soil_Plot13	soil	Lavaux_Plot_13	10.08.2022	2022	Year2022		13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	NW	Cluster3	Cluster1	7	63.57217827800888	63.45324728260869	91.0515	40.365391304347824	18.7794413298518	1667.5740922203397	18.907506543784034	20.375625	29.58726086956522	0.5585416666666666	3441.166190968694	30.472147877708327
364527_293-LP3-16S-0293	Lavaux_2022-08-10_soil_Plot14	soil	Lavaux_Plot_14	10.08.2022	2022	Year2022		14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	NW	Cluster3	Cluster3	10	62.37145889142779	63.14453442028986	91.08816666666668	39.12554166666667	18.878193410356417	1814.939051745718	19.765835662706856	21.0729375	30.17795652173913	1.6722083333333335	3597.3820906126475	29.414450033081867
364527_295-LP3-16S-0295	Lavaux_2022-08-10_soil_Plot15	soil	Lavaux_Plot_15	10.08.2022	2022	Year2022		15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	NW	Cluster1	Cluster1	13	63.96639031168107	63.8038125	95.47475	39.79717391304348	19.89988233444616	1732.8901486976924	19.288725440451795	20.70219565217392	29.617291666666663	0.9209166666666668	3510.5480301622265	30.163551687416074
364527_297-LP3-16S-0297	Lavaux_2022-08-10_soil_Plot19	soil	Lavaux_Plot_19	10.08.2022	2022	Year2022		19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	SE	Cluster2	Cluster2	22	61.48377999759651	60.387019230769226	99.11111111111111	33.84615384615385	23.550796864818324		17.317903517298372	18.273333333333333	27.29375	0.1	3151.8584401483035	30.748368586011388
364527_294-LP3-16S-0294	Lavaux_2022-08-10_soil_Plot20	soil	Lavaux_Plot_20	10.08.2022	2022	Year2022		20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	SE	Cluster2	Cluster4	25	62.79448072995847	62.57144112318841	94.21441666666668	39.53233333333333	19.600944481538253	1770.4752826086951	19.51814375298615	20.939104166666667	30.33983333333333	1.4505	3552.3021630434787	29.39009196669761
364527_289-LP3-16S-0289	Lavaux_2022-08-10_soil_Plot17	soil	Lavaux_Plot_17	10.08.2022	2022	Year2022		17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	SE	Cluster2	Cluster3	16	64.19980586069136	64.64821086956522	92.55227083333332	42.74269565217391	17.641951638593916	1800.0409882396025	19.70625567804884	20.99571875	29.67320561594203	2.163813888888889	3586.5385334048888	28.50086712574018
364527_211-LP3-16S-0211	Lavaux_2022-09-09_must_Plot4_RepA	must	Lavaux_Plot_4	09.09.2022	2022	Year2022	0.0	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	NW	Cluster3	Cluster1	28												
364527_219-LP3-16S-0219	Lavaux_2022-09-09_must_Plot4_RepB	must	Lavaux_Plot_4	09.09.2022	2022	Year2022	0.0	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	NW	Cluster3	Cluster1	28												
364527_227-LP3-16S-0227	Lavaux_2022-09-09_must_Plot4_RepC	must	Lavaux_Plot_4	09.09.2022	2022	Year2022	0.0	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	NW	Cluster3	Cluster1	28												
364527_235-LP3-16S-0235	Lavaux_2022-09-09_must_Plot4_RepD	must	Lavaux_Plot_4	09.09.2022	2022	Year2022	0.0	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	NW	Cluster3	Cluster1	28												
364527_243-LP3-16S-0243	Lavaux_2022-09-09_must_Plot4_RepE	must	Lavaux_Plot_4	09.09.2022	2022	Year2022	0.0	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	NW	Cluster3	Cluster1	28												
364527_251-LP3-16S-0251	Lavaux_2022-09-09_must_Plot5_RepA	must	Lavaux_Plot_5	09.09.2022	2022	Year2022	0.0	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	SW	Cluster3	Cluster3	31	62.50064240565335	62.72834782608696	92.56941666666668	39.567458333333335	19.020358660722938	1830.7272928890088	19.867448542342025	21.387434782608693	29.9564347826087	1.875434782608696	3615.875634706249	29.02999188886791
364527_259-LP3-16S-0259	Lavaux_2022-09-09_must_Plot5_RepB	must	Lavaux_Plot_5	09.09.2022	2022	Year2022	0.0	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	SW	Cluster3	Cluster3	31	62.50064240565335	62.72834782608696	92.56941666666668	39.567458333333335	19.020358660722938	1830.7272928890088	19.867448542342025	21.387434782608693	29.9564347826087	1.875434782608696	3615.875634706249	29.02999188886791
364527_267-LP3-16S-0267	Lavaux_2022-09-09_must_Plot5_RepC	must	Lavaux_Plot_5	09.09.2022	2022	Year2022	0.0	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	SW	Cluster3	Cluster3	31	62.50064240565335	62.72834782608696	92.56941666666668	39.567458333333335	19.020358660722938	1830.7272928890088	19.867448542342025	21.387434782608693	29.9564347826087	1.875434782608696	3615.875634706249	29.02999188886791
364527_275-LP3-16S-0275	Lavaux_2022-09-09_must_Plot5_RepD	must	Lavaux_Plot_5	09.09.2022	2022	Year2022	0.0	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	SW	Cluster3	Cluster3	31	62.50064240565335	62.72834782608696	92.56941666666668	39.567458333333335	19.020358660722938	1830.7272928890088	19.867448542342025	21.387434782608693	29.9564347826087	1.875434782608696	3615.875634706249	29.02999188886791
364527_283-LP3-16S-0283	Lavaux_2022-09-09_must_Plot5_RepE	must	Lavaux_Plot_5	09.09.2022	2022	Year2022	0.0	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	SW	Cluster3	Cluster3	31	62.50064240565335	62.72834782608696	92.56941666666668	39.567458333333335	19.020358660722938	1830.7272928890088	19.867448542342025	21.387434782608693	29.9564347826087	1.875434782608696	3615.875634706249	29.02999188886791
364527_196-LP3-16S-0196	Lavaux_2022-09-09_must_Plot9_RepA	must	Lavaux_Plot_9	09.09.2022	2022	Year2022	0.0	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	NE	Cluster3	Cluster2	34	63.54264337631658	63.26971739130434	95.741	39.97713636363636	19.630812412080697	1742.8271098576986	19.34325639074639	20.62439456521739	29.494636363636367	1.002916666666667	3520.472663115844	29.64166314192116
364527_204-LP3-16S-0204	Lavaux_2022-09-09_must_Plot9_RepB	must	Lavaux_Plot_9	09.09.2022	2022	Year2022	0.0	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	NE	Cluster3	Cluster2	34	63.54264337631658	63.26971739130434	95.741	39.97713636363636	19.630812412080697	1742.8271098576986	19.34325639074639	20.62439456521739	29.494636363636367	1.002916666666667	3520.472663115844	29.64166314192116
364527_212-LP3-16S-0212	Lavaux_2022-09-09_must_Plot9_RepC	must	Lavaux_Plot_9	09.09.2022	2022	Year2022	0.0	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	NE	Cluster3	Cluster2	34	63.54264337631658	63.26971739130434	95.741	39.97713636363636	19.630812412080697	1742.8271098576986	19.34325639074639	20.62439456521739	29.494636363636367	1.002916666666667	3520.472663115844	29.64166314192116
364527_220-LP3-16S-0220	Lavaux_2022-09-09_must_Plot9_RepD	must	Lavaux_Plot_9	09.09.2022	2022	Year2022	0.0	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	NE	Cluster3	Cluster2	34	63.54264337631658	63.26971739130434	95.741	39.97713636363636	19.630812412080697	1742.8271098576986	19.34325639074639	20.62439456521739	29.494636363636367	1.002916666666667	3520.472663115844	29.64166314192116
364527_228-LP3-16S-0228	Lavaux_2022-09-09_must_Plot9_RepE	must	Lavaux_Plot_9	09.09.2022	2022	Year2022	0.0	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	NE	Cluster3	Cluster2	34	63.54264337631658	63.26971739130434	95.741	39.97713636363636	19.630812412080697	1742.8271098576986	19.34325639074639	20.62439456521739	29.494636363636367	1.002916666666667	3520.472663115844	29.64166314192116
364527_236-LP3-16S-0236	Lavaux_2022-09-09_must_Plot12_RepA	must	Lavaux_Plot_12	09.09.2022	2022	Year2022	0.0	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	NW	Cluster1	Cluster1	4	63.60289594419744	63.33315851449276	93.589375	38.19613043478261	19.67738175837025	1758.322213583666	19.428427724340903	20.80901785714285	31.271750000000004	1.02925	3535.973845830045	30.369937888010988
364527_244-LP3-16S-0244	Lavaux_2022-09-09_must_Plot12_RepB	must	Lavaux_Plot_12	09.09.2022	2022	Year2022	0.0	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	NW	Cluster1	Cluster1	4	63.60289594419744	63.33315851449276	93.589375	38.19613043478261	19.67738175837025	1758.322213583666	19.428427724340903	20.80901785714285	31.271750000000004	1.02925	3535.973845830045	30.369937888010988
