id	SAMPLE_NAME	Fungal conc. (ng/uL)	Collection_ID	sample_type	Plot_ID	COLLECTION_DATE	Replicate	Time_point	Year	Year_Cat	Plot	Altitude	Average_slope	Exposition	Min_radiation	Max_radiation	Average_radiation	Soil_thickness	Soil_type	Soil_depth	Hydromorphie	Hydromorphie_code	Geology	Coordinates	Latitude	Longitude	Quadrant	Cluster	Plot_PCA_kMeans_Cluster	washed
364526_128-LP3-ITS-0704	Lavaux_2023-08-24_bark_Plot14	1.9	Veraison_2023	bark	Lavaux_Plot_14	24.08.2023		Veraison	2023	Year2023	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	46°29′50.529″N 6°42′25.467″E	46.4974937572741	6.70710403923947	NW	Cluster3	Cluster3	no
364526_127-LP3-ITS-0703	Lavaux_2023-08-24_bark_Plot15	4.4	Veraison_2023	bark	Lavaux_Plot_15	24.08.2023		Veraison	2023	Year2023	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	46°30′21.494″N 6°42′08.609″E	46.5060665399151	6.70239140408832	NW	Cluster1	Cluster1	no
364526_122-LP3-ITS-0698	Lavaux_2023-08-24_bark_Plot19	0.5	Veraison_2023	bark	Lavaux_Plot_19	24.08.2023		Veraison	2023	Year2023	19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	46°29′45.020″N 6°42′57.758″E	46.4959274724947	6.7160224459764	SE	Cluster2	Cluster2	no
364526_120-LP3-ITS-0696	Lavaux_2023-08-24_bark_Plot20	3.3	Veraison_2023	bark	Lavaux_Plot_20	24.08.2023		Veraison	2023	Year2023	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	46°29′37.675″N 6°43′14.058″E	46.4938871757964	6.72055024597156	SE	Cluster2	Cluster4	no
364526_123-LP3-ITS-0699	Lavaux_2023-08-24_bark_Plot17	5.0	Veraison_2023	bark	Lavaux_Plot_17	24.08.2023		Veraison	2023	Year2023	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364526_138-LP3-ITS-0714	Lavaux_2023-08-24_leaf_Plot4	0.001	Veraison_2023	leaf	Lavaux_Plot_4	24.08.2023		Veraison	2023	Year2023	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′55.815″N 6°42′29.007″E	46.4988570548289	6.70807175575627	NW	Cluster3	Cluster1	no
364526_143-LP3-ITS-0719	Lavaux_2023-08-24_leaf_Plot5	0.001	Veraison_2023	leaf	Lavaux_Plot_5	24.08.2023		Veraison	2023	Year2023	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′47.037″N 6°42′31.353″E	46.4964065903741	6.70871201397826	SW	Cluster3	Cluster3	no
364526_137-LP3-ITS-0713	Lavaux_2023-08-24_leaf_Plot9	0.001	Veraison_2023	leaf	Lavaux_Plot_9	24.08.2023		Veraison	2023	Year2023	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
364526_139-LP3-ITS-0715	Lavaux_2023-08-24_leaf_Plot12	0.001	Veraison_2023	leaf	Lavaux_Plot_12	24.08.2023		Veraison	2023	Year2023	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	46°30′09.426″N 6°42′17.825″E	46.5026282835503	6.70495171985618	NW	Cluster1	Cluster1	no
364526_145-LP3-ITS-0721	Lavaux_2023-08-24_leaf_Plot13	0.001	Veraison_2023	leaf	Lavaux_Plot_13	24.08.2023		Veraison	2023	Year2023	13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′59.656″N 6°42′21.944″E	46.4999921506673	6.70610909063848	NW	Cluster3	Cluster1	no
364526_146-LP3-ITS-0722	Lavaux_2023-08-24_leaf_Plot14	0.001	Veraison_2023	leaf	Lavaux_Plot_14	24.08.2023		Veraison	2023	Year2023	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	46°29′50.529″N 6°42′25.467″E	46.4974937572741	6.70710403923947	NW	Cluster3	Cluster3	no
364526_136-LP3-ITS-0712	Lavaux_2023-08-24_leaf_Plot15	0.001	Veraison_2023	leaf	Lavaux_Plot_15	24.08.2023		Veraison	2023	Year2023	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	46°30′21.494″N 6°42′08.609″E	46.5060665399151	6.70239140408832	NW	Cluster1	Cluster1	no
364526_144-LP3-ITS-0720	Lavaux_2023-08-24_leaf_Plot19	0.6	Veraison_2023	leaf	Lavaux_Plot_19	24.08.2023		Veraison	2023	Year2023	19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	46°29′45.020″N 6°42′57.758″E	46.4959274724947	6.7160224459764	SE	Cluster2	Cluster2	no
364526_134-LP3-ITS-0710	Lavaux_2023-08-24_leaf_Plot20	0.001	Veraison_2023	leaf	Lavaux_Plot_20	24.08.2023		Veraison	2023	Year2023	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	46°29′37.675″N 6°43′14.058″E	46.4938871757964	6.72055024597156	SE	Cluster2	Cluster4	no
364526_142-LP3-ITS-0718	Lavaux_2023-08-24_leaf_Plot17	0.001	Veraison_2023	leaf	Lavaux_Plot_17	24.08.2023		Veraison	2023	Year2023	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364526_242-LP3-ITS-0818	Lavaux_2023-08-24_must_Plot4	0.001	Veraison_2023	must	Lavaux_Plot_4	24.08.2023		Veraison	2023	Year2023	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′55.815″N 6°42′29.007″E	46.4988570548289	6.70807175575627	NW	Cluster3	Cluster1	no
364526_244-LP3-ITS-0820	Lavaux_2023-08-24_must_Plot5	0.5	Veraison_2023	must	Lavaux_Plot_5	24.08.2023		Veraison	2023	Year2023	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′47.037″N 6°42′31.353″E	46.4964065903741	6.70871201397826	SW	Cluster3	Cluster3	no
364526_248-LP3-ITS-0824	Lavaux_2023-08-24_must_Plot9	0.6	Veraison_2023	must	Lavaux_Plot_9	24.08.2023		Veraison	2023	Year2023	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
364526_237-LP3-ITS-0813	Lavaux_2023-08-24_must_Plot12	0.6	Veraison_2023	must	Lavaux_Plot_12	24.08.2023		Veraison	2023	Year2023	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	46°30′09.426″N 6°42′17.825″E	46.5026282835503	6.70495171985618	NW	Cluster1	Cluster1	no
364526_250-LP3-ITS-0826	Lavaux_2023-08-24_must_Plot13	0.4	Veraison_2023	must	Lavaux_Plot_13	24.08.2023		Veraison	2023	Year2023	13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′59.656″N 6°42′21.944″E	46.4999921506673	6.70610909063848	NW	Cluster3	Cluster1	no
364526_245-LP3-ITS-0821	Lavaux_2023-08-24_must_Plot14	0.001	Veraison_2023	must	Lavaux_Plot_14	24.08.2023		Veraison	2023	Year2023	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	46°29′50.529″N 6°42′25.467″E	46.4974937572741	6.70710403923947	NW	Cluster3	Cluster3	no
364526_233-LP3-ITS-0809	Lavaux_2023-08-24_must_Plot15	0.001	Veraison_2023	must	Lavaux_Plot_15	24.08.2023		Veraison	2023	Year2023	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	46°30′21.494″N 6°42′08.609″E	46.5060665399151	6.70239140408832	NW	Cluster1	Cluster1	no
364526_229-LP3-ITS-0805	Lavaux_2023-08-24_must_Plot19	0.001	Veraison_2023	must	Lavaux_Plot_19	24.08.2023		Veraison	2023	Year2023	19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	46°29′45.020″N 6°42′57.758″E	46.4959274724947	6.7160224459764	SE	Cluster2	Cluster2	no
364526_239-LP3-ITS-0815	Lavaux_2023-08-24_must_Plot20	0.3	Veraison_2023	must	Lavaux_Plot_20	24.08.2023		Veraison	2023	Year2023	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	46°29′37.675″N 6°43′14.058″E	46.4938871757964	6.72055024597156	SE	Cluster2	Cluster4	no
364526_226-LP3-ITS-0802	Lavaux_2023-08-24_must_Plot17	1.9	Veraison_2023	must	Lavaux_Plot_17	24.08.2023		Veraison	2023	Year2023	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364526_030-LP3-ITS-0606	Lavaux_2023-08-24_soil_Plot4	5.4	Veraison_2023	soil	Lavaux_Plot_4	24.08.2023		Veraison	2023	Year2023	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′55.815″N 6°42′29.007″E	46.4988570548289	6.70807175575627	NW	Cluster3	Cluster1	no
364526_104-LP3-ITS-0680	Lavaux_2023-08-24_soil_Plot5	3.8	Veraison_2023	soil	Lavaux_Plot_5	24.08.2023		Veraison	2023	Year2023	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′47.037″N 6°42′31.353″E	46.4964065903741	6.70871201397826	SW	Cluster3	Cluster3	no
364526_111-LP3-ITS-0687	Lavaux_2023-08-24_soil_Plot9	3.3	Veraison_2023	soil	Lavaux_Plot_9	24.08.2023		Veraison	2023	Year2023	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
364526_027-LP3-ITS-0603	Lavaux_2023-08-24_soil_Plot12	9.7	Veraison_2023	soil	Lavaux_Plot_12	24.08.2023		Veraison	2023	Year2023	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	46°30′09.426″N 6°42′17.825″E	46.5026282835503	6.70495171985618	NW	Cluster1	Cluster1	no
364526_110-LP3-ITS-0686	Lavaux_2023-08-24_soil_Plot13	7.5	Veraison_2023	soil	Lavaux_Plot_13	24.08.2023		Veraison	2023	Year2023	13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′59.656″N 6°42′21.944″E	46.4999921506673	6.70610909063848	NW	Cluster3	Cluster1	no
364526_028-LP3-ITS-0604	Lavaux_2023-08-24_soil_Plot14	2.9	Veraison_2023	soil	Lavaux_Plot_14	24.08.2023		Veraison	2023	Year2023	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	46°29′50.529″N 6°42′25.467″E	46.4974937572741	6.70710403923947	NW	Cluster3	Cluster3	no
364526_031-LP3-ITS-0607	Lavaux_2023-08-24_soil_Plot15	10.1	Veraison_2023	soil	Lavaux_Plot_15	24.08.2023		Veraison	2023	Year2023	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	46°30′21.494″N 6°42′08.609″E	46.5060665399151	6.70239140408832	NW	Cluster1	Cluster1	no
364526_036-LP3-ITS-0612	Lavaux_2023-08-24_soil_Plot19	6.5	Veraison_2023	soil	Lavaux_Plot_19	24.08.2023		Veraison	2023	Year2023	19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	46°29′45.020″N 6°42′57.758″E	46.4959274724947	6.7160224459764	SE	Cluster2	Cluster2	no
364526_112-LP3-ITS-0688	Lavaux_2023-08-24_soil_Plot20	3.9	Veraison_2023	soil	Lavaux_Plot_20	24.08.2023		Veraison	2023	Year2023	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	46°29′37.675″N 6°43′14.058″E	46.4938871757964	6.72055024597156	SE	Cluster2	Cluster4	no
364526_034-LP3-ITS-0610	Lavaux_2023-08-24_soil_Plot17	6.7	Veraison_2023	soil	Lavaux_Plot_17	24.08.2023		Veraison	2023	Year2023	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364526_213-LP3-ITS-0789	Lavaux_2023-09-20_must_Plot4_RepA	2.4	Harvest_2023	must	Lavaux_Plot_4	20.09.2023	A	Harvest	2023	Year2023	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′55.815″N 6°42′29.007″E	46.4988570548289	6.70807175575627	NW	Cluster3	Cluster1	no
364526_220-LP3-ITS-0796	Lavaux_2023-09-20_must_Plot4_RepB	2.1	Harvest_2023	must	Lavaux_Plot_4	20.09.2023	B	Harvest	2023	Year2023	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′55.815″N 6°42′29.007″E	46.4988570548289	6.70807175575627	NW	Cluster3	Cluster1	no
364526_210-LP3-ITS-0786	Lavaux_2023-09-20_must_Plot4_RepC	3.8	Harvest_2023	must	Lavaux_Plot_4	20.09.2023	C	Harvest	2023	Year2023	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′55.815″N 6°42′29.007″E	46.4988570548289	6.70807175575627	NW	Cluster3	Cluster1	no
364526_196-LP3-ITS-0772	Lavaux_2023-09-20_must_Plot4_RepD	1.0	Harvest_2023	must	Lavaux_Plot_4	20.09.2023	D	Harvest	2023	Year2023	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′55.815″N 6°42′29.007″E	46.4988570548289	6.70807175575627	NW	Cluster3	Cluster1	no
364526_195-LP3-ITS-0771	Lavaux_2023-09-20_must_Plot4_RepE	2.1	Harvest_2023	must	Lavaux_Plot_4	20.09.2023	E	Harvest	2023	Year2023	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′55.815″N 6°42′29.007″E	46.4988570548289	6.70807175575627	NW	Cluster3	Cluster1	no
364526_234-LP3-ITS-0810	Lavaux_2023-09-20_must_Plot5_RepA	1.8	Harvest_2023	must	Lavaux_Plot_5	20.09.2023	A	Harvest	2023	Year2023	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′47.037″N 6°42′31.353″E	46.4964065903741	6.70871201397826	SW	Cluster3	Cluster3	no
364526_240-LP3-ITS-0816	Lavaux_2023-09-20_must_Plot5_RepB	0.001	Harvest_2023	must	Lavaux_Plot_5	20.09.2023	B	Harvest	2023	Year2023	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′47.037″N 6°42′31.353″E	46.4964065903741	6.70871201397826	SW	Cluster3	Cluster3	no
364526_243-LP3-ITS-0819	Lavaux_2023-09-20_must_Plot5_RepC	1.1	Harvest_2023	must	Lavaux_Plot_5	20.09.2023	C	Harvest	2023	Year2023	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′47.037″N 6°42′31.353″E	46.4964065903741	6.70871201397826	SW	Cluster3	Cluster3	no
364526_238-LP3-ITS-0814	Lavaux_2023-09-20_must_Plot5_RepD	2.3	Harvest_2023	must	Lavaux_Plot_5	20.09.2023	D	Harvest	2023	Year2023	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′47.037″N 6°42′31.353″E	46.4964065903741	6.70871201397826	SW	Cluster3	Cluster3	no
364526_252-LP3-ITS-0828	Lavaux_2023-09-20_must_Plot5_RepE	1.6	Harvest_2023	must	Lavaux_Plot_5	20.09.2023	E	Harvest	2023	Year2023	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′47.037″N 6°42′31.353″E	46.4964065903741	6.70871201397826	SW	Cluster3	Cluster3	no
364526_228-LP3-ITS-0804	Lavaux_2023-09-20_must_Plot9_RepA	3.0	Harvest_2023	must	Lavaux_Plot_9	20.09.2023	A	Harvest	2023	Year2023	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
364526_235-LP3-ITS-0811	Lavaux_2023-09-20_must_Plot9_RepB	2.3	Harvest_2023	must	Lavaux_Plot_9	20.09.2023	B	Harvest	2023	Year2023	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
364526_246-LP3-ITS-0822	Lavaux_2023-09-20_must_Plot9_RepC	2.4	Harvest_2023	must	Lavaux_Plot_9	20.09.2023	C	Harvest	2023	Year2023	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
364526_254-LP3-ITS-0830	Lavaux_2023-09-20_must_Plot9_RepD	2.1	Harvest_2023	must	Lavaux_Plot_9	20.09.2023	D	Harvest	2023	Year2023	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
364526_232-LP3-ITS-0808	Lavaux_2023-09-20_must_Plot9_RepE	1.9	Harvest_2023	must	Lavaux_Plot_9	20.09.2023	E	Harvest	2023	Year2023	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
364526_202-LP3-ITS-0778	Lavaux_2023-09-20_must_Plot12_RepA	3.5	Harvest_2023	must	Lavaux_Plot_12	20.09.2023	A	Harvest	2023	Year2023	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	46°30′09.426″N 6°42′17.825″E	46.5026282835503	6.70495171985618	NW	Cluster1	Cluster1	no
364526_224-LP3-ITS-0800	Lavaux_2023-09-20_must_Plot12_RepB	0.2	Harvest_2023	must	Lavaux_Plot_12	20.09.2023	B	Harvest	2023	Year2023	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	46°30′09.426″N 6°42′17.825″E	46.5026282835503	6.70495171985618	NW	Cluster1	Cluster1	no
364526_218-LP3-ITS-0794	Lavaux_2023-09-20_must_Plot12_RepC	3.0	Harvest_2023	must	Lavaux_Plot_12	20.09.2023	C	Harvest	2023	Year2023	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	46°30′09.426″N 6°42′17.825″E	46.5026282835503	6.70495171985618	NW	Cluster1	Cluster1	no
364526_209-LP3-ITS-0785	Lavaux_2023-09-20_must_Plot12_RepD	2.3	Harvest_2023	must	Lavaux_Plot_12	20.09.2023	D	Harvest	2023	Year2023	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	46°30′09.426″N 6°42′17.825″E	46.5026282835503	6.70495171985618	NW	Cluster1	Cluster1	no
364526_207-LP3-ITS-0783	Lavaux_2023-09-20_must_Plot12_RepE	3.4	Harvest_2023	must	Lavaux_Plot_12	20.09.2023	E	Harvest	2023	Year2023	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	46°30′09.426″N 6°42′17.825″E	46.5026282835503	6.70495171985618	NW	Cluster1	Cluster1	no
364526_193-LP3-ITS-0769	Lavaux_2023-09-20_must_Plot13_RepA	1.8	Harvest_2023	must	Lavaux_Plot_13	20.09.2023	A	Harvest	2023	Year2023	13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′59.656″N 6°42′21.944″E	46.4999921506673	6.70610909063848	NW	Cluster3	Cluster1	no
364526_203-LP3-ITS-0779	Lavaux_2023-09-20_must_Plot13_RepB	1.0	Harvest_2023	must	Lavaux_Plot_13	20.09.2023	B	Harvest	2023	Year2023	13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′59.656″N 6°42′21.944″E	46.4999921506673	6.70610909063848	NW	Cluster3	Cluster1	no
364526_200-LP3-ITS-0776	Lavaux_2023-09-20_must_Plot13_RepC	1.7	Harvest_2023	must	Lavaux_Plot_13	20.09.2023	C	Harvest	2023	Year2023	13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′59.656″N 6°42′21.944″E	46.4999921506673	6.70610909063848	NW	Cluster3	Cluster1	no
364526_212-LP3-ITS-0788	Lavaux_2023-09-20_must_Plot13_RepD	2.1	Harvest_2023	must	Lavaux_Plot_13	20.09.2023	D	Harvest	2023	Year2023	13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′59.656″N 6°42′21.944″E	46.4999921506673	6.70610909063848	NW	Cluster3	Cluster1	no
364526_221-LP3-ITS-0797	Lavaux_2023-09-20_must_Plot13_RepE	2.6	Harvest_2023	must	Lavaux_Plot_13	20.09.2023	E	Harvest	2023	Year2023	13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′59.656″N 6°42′21.944″E	46.4999921506673	6.70610909063848	NW	Cluster3	Cluster1	no
364526_231-LP3-ITS-0807	Lavaux_2023-09-20_must_Plot14_RepA	0.4	Harvest_2023	must	Lavaux_Plot_14	20.09.2023	A	Harvest	2023	Year2023	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	46°29′50.529″N 6°42′25.467″E	46.4974937572741	6.70710403923947	NW	Cluster3	Cluster3	no
364526_241-LP3-ITS-0817	Lavaux_2023-09-20_must_Plot14_RepB	1.8	Harvest_2023	must	Lavaux_Plot_14	20.09.2023	B	Harvest	2023	Year2023	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	46°29′50.529″N 6°42′25.467″E	46.4974937572741	6.70710403923947	NW	Cluster3	Cluster3	no
364526_253-LP3-ITS-0829	Lavaux_2023-09-20_must_Plot14_RepC	0.5	Harvest_2023	must	Lavaux_Plot_14	20.09.2023	C	Harvest	2023	Year2023	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	46°29′50.529″N 6°42′25.467″E	46.4974937572741	6.70710403923947	NW	Cluster3	Cluster3	no
364526_251-LP3-ITS-0827	Lavaux_2023-09-20_must_Plot14_RepD	1.2	Harvest_2023	must	Lavaux_Plot_14	20.09.2023	D	Harvest	2023	Year2023	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	46°29′50.529″N 6°42′25.467″E	46.4974937572741	6.70710403923947	NW	Cluster3	Cluster3	no
364526_236-LP3-ITS-0812	Lavaux_2023-09-20_must_Plot14_RepE	3.5	Harvest_2023	must	Lavaux_Plot_14	20.09.2023	E	Harvest	2023	Year2023	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	46°29′50.529″N 6°42′25.467″E	46.4974937572741	6.70710403923947	NW	Cluster3	Cluster3	no
364526_194-LP3-ITS-0770	Lavaux_2023-09-20_must_Plot15_RepA	2.8	Harvest_2023	must	Lavaux_Plot_15	20.09.2023	A	Harvest	2023	Year2023	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	46°30′21.494″N 6°42′08.609″E	46.5060665399151	6.70239140408832	NW	Cluster1	Cluster1	no
364526_222-LP3-ITS-0798	Lavaux_2023-09-20_must_Plot15_RepB	2.2	Harvest_2023	must	Lavaux_Plot_15	20.09.2023	B	Harvest	2023	Year2023	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	46°30′21.494″N 6°42′08.609″E	46.5060665399151	6.70239140408832	NW	Cluster1	Cluster1	no
364526_199-LP3-ITS-0775	Lavaux_2023-09-20_must_Plot15_RepC	2.0	Harvest_2023	must	Lavaux_Plot_15	20.09.2023	C	Harvest	2023	Year2023	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	46°30′21.494″N 6°42′08.609″E	46.5060665399151	6.70239140408832	NW	Cluster1	Cluster1	no
364526_214-LP3-ITS-0790	Lavaux_2023-09-20_must_Plot15_RepD	3.7	Harvest_2023	must	Lavaux_Plot_15	20.09.2023	D	Harvest	2023	Year2023	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	46°30′21.494″N 6°42′08.609″E	46.5060665399151	6.70239140408832	NW	Cluster1	Cluster1	no
364526_208-LP3-ITS-0784	Lavaux_2023-09-20_must_Plot15_RepE	5.3	Harvest_2023	must	Lavaux_Plot_15	20.09.2023	E	Harvest	2023	Year2023	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	46°30′21.494″N 6°42′08.609″E	46.5060665399151	6.70239140408832	NW	Cluster1	Cluster1	no
364526_206-LP3-ITS-0782	Lavaux_2023-09-20_must_Plot19_RepA	3.8	Harvest_2023	must	Lavaux_Plot_19	20.09.2023	A	Harvest	2023	Year2023	19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	46°29′45.020″N 6°42′57.758″E	46.4959274724947	6.7160224459764	SE	Cluster2	Cluster2	no
364526_198-LP3-ITS-0774	Lavaux_2023-09-20_must_Plot19_RepB	3.9	Harvest_2023	must	Lavaux_Plot_19	20.09.2023	B	Harvest	2023	Year2023	19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	46°29′45.020″N 6°42′57.758″E	46.4959274724947	6.7160224459764	SE	Cluster2	Cluster2	no
364526_217-LP3-ITS-0793	Lavaux_2023-09-20_must_Plot19_RepC	1.6	Harvest_2023	must	Lavaux_Plot_19	20.09.2023	C	Harvest	2023	Year2023	19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	46°29′45.020″N 6°42′57.758″E	46.4959274724947	6.7160224459764	SE	Cluster2	Cluster2	no
