id	SAMPLE_NAME	Bacterial conc. (ng/uL)	Collection_ID	sample_type	Plot_ID	COLLECTION_DATE	Replicate	Time_point	Year	Year_Cat	Plot	Altitude	Average_slope	Exposition	Min_radiation	Max_radiation	Average_radiation	Soil_thickness	Soil_type	Soil_depth	Hydromorphie	Hydromorphie_code	Geology	Coordinates	Latitude	Longitude	Quadrant	Cluster	Plot_PCA_kMeans_Cluster	washed
364528_122-LP3-16S-0698	Lavaux_2023-08-24_bark_Plot19	1.7	Veraison_2023	bark	Lavaux_Plot_19	24.08.2023		Veraison	2023	Year2023	19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	46°29′45.020″N 6°42′57.758″E	46.4959274724947	6.7160224459764	SE	Cluster2	Cluster2	no
364528_120-LP3-16S-0696	Lavaux_2023-08-24_bark_Plot20	5.2	Veraison_2023	bark	Lavaux_Plot_20	24.08.2023		Veraison	2023	Year2023	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	46°29′37.675″N 6°43′14.058″E	46.4938871757964	6.72055024597156	SE	Cluster2	Cluster4	no
364528_123-LP3-16S-0699	Lavaux_2023-08-24_bark_Plot17	4.7	Veraison_2023	bark	Lavaux_Plot_17	24.08.2023		Veraison	2023	Year2023	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364528_138-LP3-16S-0714	Lavaux_2023-08-24_leaf_Plot4	2.1	Veraison_2023	leaf	Lavaux_Plot_4	24.08.2023		Veraison	2023	Year2023	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′55.815″N 6°42′29.007″E	46.4988570548289	6.70807175575627	NW	Cluster3	Cluster1	no
364528_143-LP3-16S-0719	Lavaux_2023-08-24_leaf_Plot5	1.9	Veraison_2023	leaf	Lavaux_Plot_5	24.08.2023		Veraison	2023	Year2023	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′47.037″N 6°42′31.353″E	46.4964065903741	6.70871201397826	SW	Cluster3	Cluster3	no
364528_137-LP3-16S-0713	Lavaux_2023-08-24_leaf_Plot9	2.1	Veraison_2023	leaf	Lavaux_Plot_9	24.08.2023		Veraison	2023	Year2023	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
364528_139-LP3-16S-0715	Lavaux_2023-08-24_leaf_Plot12	2.2	Veraison_2023	leaf	Lavaux_Plot_12	24.08.2023		Veraison	2023	Year2023	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	46°30′09.426″N 6°42′17.825″E	46.5026282835503	6.70495171985618	NW	Cluster1	Cluster1	no
364528_145-LP3-16S-0721	Lavaux_2023-08-24_leaf_Plot13	5.9	Veraison_2023	leaf	Lavaux_Plot_13	24.08.2023		Veraison	2023	Year2023	13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′59.656″N 6°42′21.944″E	46.4999921506673	6.70610909063848	NW	Cluster3	Cluster1	no
364528_146-LP3-16S-0722	Lavaux_2023-08-24_leaf_Plot14	4.8	Veraison_2023	leaf	Lavaux_Plot_14	24.08.2023		Veraison	2023	Year2023	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	46°29′50.529″N 6°42′25.467″E	46.4974937572741	6.70710403923947	NW	Cluster3	Cluster3	no
364528_136-LP3-16S-0712	Lavaux_2023-08-24_leaf_Plot15	1.8	Veraison_2023	leaf	Lavaux_Plot_15	24.08.2023		Veraison	2023	Year2023	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	46°30′21.494″N 6°42′08.609″E	46.5060665399151	6.70239140408832	NW	Cluster1	Cluster1	no
364528_144-LP3-16S-0720	Lavaux_2023-08-24_leaf_Plot19	1.6	Veraison_2023	leaf	Lavaux_Plot_19	24.08.2023		Veraison	2023	Year2023	19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	46°29′45.020″N 6°42′57.758″E	46.4959274724947	6.7160224459764	SE	Cluster2	Cluster2	no
364528_134-LP3-16S-0710	Lavaux_2023-08-24_leaf_Plot20	2.0	Veraison_2023	leaf	Lavaux_Plot_20	24.08.2023		Veraison	2023	Year2023	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	46°29′37.675″N 6°43′14.058″E	46.4938871757964	6.72055024597156	SE	Cluster2	Cluster4	no
364528_142-LP3-16S-0718	Lavaux_2023-08-24_leaf_Plot17	2.1	Veraison_2023	leaf	Lavaux_Plot_17	24.08.2023		Veraison	2023	Year2023	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364528_242-LP3-16S-0818	Lavaux_2023-08-24_must_Plot4	4.1	Veraison_2023	must	Lavaux_Plot_4	24.08.2023		Veraison	2023	Year2023	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′55.815″N 6°42′29.007″E	46.4988570548289	6.70807175575627	NW	Cluster3	Cluster1	no
364528_244-LP3-16S-0820	Lavaux_2023-08-24_must_Plot5	2.7	Veraison_2023	must	Lavaux_Plot_5	24.08.2023		Veraison	2023	Year2023	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′47.037″N 6°42′31.353″E	46.4964065903741	6.70871201397826	SW	Cluster3	Cluster3	no
364528_248-LP3-16S-0824	Lavaux_2023-08-24_must_Plot9	2.4	Veraison_2023	must	Lavaux_Plot_9	24.08.2023		Veraison	2023	Year2023	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
364528_237-LP3-16S-0813	Lavaux_2023-08-24_must_Plot12	1.4	Veraison_2023	must	Lavaux_Plot_12	24.08.2023		Veraison	2023	Year2023	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	46°30′09.426″N 6°42′17.825″E	46.5026282835503	6.70495171985618	NW	Cluster1	Cluster1	no
364528_250-LP3-16S-0826	Lavaux_2023-08-24_must_Plot13	1.4	Veraison_2023	must	Lavaux_Plot_13	24.08.2023		Veraison	2023	Year2023	13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′59.656″N 6°42′21.944″E	46.4999921506673	6.70610909063848	NW	Cluster3	Cluster1	no
364528_245-LP3-16S-0821	Lavaux_2023-08-24_must_Plot14	3.1	Veraison_2023	must	Lavaux_Plot_14	24.08.2023		Veraison	2023	Year2023	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	46°29′50.529″N 6°42′25.467″E	46.4974937572741	6.70710403923947	NW	Cluster3	Cluster3	no
364528_233-LP3-16S-0809	Lavaux_2023-08-24_must_Plot15	1.5	Veraison_2023	must	Lavaux_Plot_15	24.08.2023		Veraison	2023	Year2023	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	46°30′21.494″N 6°42′08.609″E	46.5060665399151	6.70239140408832	NW	Cluster1	Cluster1	no
364528_229-LP3-16S-0805	Lavaux_2023-08-24_must_Plot19	1.8	Veraison_2023	must	Lavaux_Plot_19	24.08.2023		Veraison	2023	Year2023	19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	46°29′45.020″N 6°42′57.758″E	46.4959274724947	6.7160224459764	SE	Cluster2	Cluster2	no
364528_239-LP3-16S-0815	Lavaux_2023-08-24_must_Plot20	1.5	Veraison_2023	must	Lavaux_Plot_20	24.08.2023		Veraison	2023	Year2023	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	46°29′37.675″N 6°43′14.058″E	46.4938871757964	6.72055024597156	SE	Cluster2	Cluster4	no
364528_226-LP3-16S-0802	Lavaux_2023-08-24_must_Plot17	1.9	Veraison_2023	must	Lavaux_Plot_17	24.08.2023		Veraison	2023	Year2023	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364528_030-LP3-16S-0606	Lavaux_2023-08-24_soil_Plot4	3.8	Veraison_2023	soil	Lavaux_Plot_4	24.08.2023		Veraison	2023	Year2023	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′55.815″N 6°42′29.007″E	46.4988570548289	6.70807175575627	NW	Cluster3	Cluster1	no
364528_104-LP3-16S-0680	Lavaux_2023-08-24_soil_Plot5	9.4	Veraison_2023	soil	Lavaux_Plot_5	24.08.2023		Veraison	2023	Year2023	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′47.037″N 6°42′31.353″E	46.4964065903741	6.70871201397826	SW	Cluster3	Cluster3	no
364528_111-LP3-16S-0687	Lavaux_2023-08-24_soil_Plot9	4.5	Veraison_2023	soil	Lavaux_Plot_9	24.08.2023		Veraison	2023	Year2023	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
364528_027-LP3-16S-0603	Lavaux_2023-08-24_soil_Plot12	2.6	Veraison_2023	soil	Lavaux_Plot_12	24.08.2023		Veraison	2023	Year2023	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	46°30′09.426″N 6°42′17.825″E	46.5026282835503	6.70495171985618	NW	Cluster1	Cluster1	no
364528_110-LP3-16S-0686	Lavaux_2023-08-24_soil_Plot13	8.8	Veraison_2023	soil	Lavaux_Plot_13	24.08.2023		Veraison	2023	Year2023	13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′59.656″N 6°42′21.944″E	46.4999921506673	6.70610909063848	NW	Cluster3	Cluster1	no
364528_028-LP3-16S-0604	Lavaux_2023-08-24_soil_Plot14	1.6	Veraison_2023	soil	Lavaux_Plot_14	24.08.2023		Veraison	2023	Year2023	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	46°29′50.529″N 6°42′25.467″E	46.4974937572741	6.70710403923947	NW	Cluster3	Cluster3	no
364528_031-LP3-16S-0607	Lavaux_2023-08-24_soil_Plot15	3.2	Veraison_2023	soil	Lavaux_Plot_15	24.08.2023		Veraison	2023	Year2023	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	46°30′21.494″N 6°42′08.609″E	46.5060665399151	6.70239140408832	NW	Cluster1	Cluster1	no
364528_036-LP3-16S-0612	Lavaux_2023-08-24_soil_Plot19	3.7	Veraison_2023	soil	Lavaux_Plot_19	24.08.2023		Veraison	2023	Year2023	19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	46°29′45.020″N 6°42′57.758″E	46.4959274724947	6.7160224459764	SE	Cluster2	Cluster2	no
364528_112-LP3-16S-0688	Lavaux_2023-08-24_soil_Plot20	6.6	Veraison_2023	soil	Lavaux_Plot_20	24.08.2023		Veraison	2023	Year2023	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	46°29′37.675″N 6°43′14.058″E	46.4938871757964	6.72055024597156	SE	Cluster2	Cluster4	no
364528_034-LP3-16S-0610	Lavaux_2023-08-24_soil_Plot17	2.1	Veraison_2023	soil	Lavaux_Plot_17	24.08.2023		Veraison	2023	Year2023	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364528_213-LP3-16S-0789	Lavaux_2023-09-20_must_Plot4_RepA	1.9	Harvest_2023	must	Lavaux_Plot_4	20.09.2023	A	Harvest	2023	Year2023	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′55.815″N 6°42′29.007″E	46.4988570548289	6.70807175575627	NW	Cluster3	Cluster1	no
364528_220-LP3-16S-0796	Lavaux_2023-09-20_must_Plot4_RepB	1.8	Harvest_2023	must	Lavaux_Plot_4	20.09.2023	B	Harvest	2023	Year2023	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′55.815″N 6°42′29.007″E	46.4988570548289	6.70807175575627	NW	Cluster3	Cluster1	no
364528_210-LP3-16S-0786	Lavaux_2023-09-20_must_Plot4_RepC	2.8	Harvest_2023	must	Lavaux_Plot_4	20.09.2023	C	Harvest	2023	Year2023	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′55.815″N 6°42′29.007″E	46.4988570548289	6.70807175575627	NW	Cluster3	Cluster1	no
364528_196-LP3-16S-0772	Lavaux_2023-09-20_must_Plot4_RepD	4.7	Harvest_2023	must	Lavaux_Plot_4	20.09.2023	D	Harvest	2023	Year2023	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′55.815″N 6°42′29.007″E	46.4988570548289	6.70807175575627	NW	Cluster3	Cluster1	no
364528_195-LP3-16S-0771	Lavaux_2023-09-20_must_Plot4_RepE	2.9	Harvest_2023	must	Lavaux_Plot_4	20.09.2023	E	Harvest	2023	Year2023	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′55.815″N 6°42′29.007″E	46.4988570548289	6.70807175575627	NW	Cluster3	Cluster1	no
364528_234-LP3-16S-0810	Lavaux_2023-09-20_must_Plot5_RepA	2.0	Harvest_2023	must	Lavaux_Plot_5	20.09.2023	A	Harvest	2023	Year2023	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′47.037″N 6°42′31.353″E	46.4964065903741	6.70871201397826	SW	Cluster3	Cluster3	no
364528_240-LP3-16S-0816	Lavaux_2023-09-20_must_Plot5_RepB	1.0	Harvest_2023	must	Lavaux_Plot_5	20.09.2023	B	Harvest	2023	Year2023	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′47.037″N 6°42′31.353″E	46.4964065903741	6.70871201397826	SW	Cluster3	Cluster3	no
364528_243-LP3-16S-0819	Lavaux_2023-09-20_must_Plot5_RepC	3.8	Harvest_2023	must	Lavaux_Plot_5	20.09.2023	C	Harvest	2023	Year2023	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′47.037″N 6°42′31.353″E	46.4964065903741	6.70871201397826	SW	Cluster3	Cluster3	no
364528_238-LP3-16S-0814	Lavaux_2023-09-20_must_Plot5_RepD	1.7	Harvest_2023	must	Lavaux_Plot_5	20.09.2023	D	Harvest	2023	Year2023	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′47.037″N 6°42′31.353″E	46.4964065903741	6.70871201397826	SW	Cluster3	Cluster3	no
364528_252-LP3-16S-0828	Lavaux_2023-09-20_must_Plot5_RepE	3.3	Harvest_2023	must	Lavaux_Plot_5	20.09.2023	E	Harvest	2023	Year2023	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′47.037″N 6°42′31.353″E	46.4964065903741	6.70871201397826	SW	Cluster3	Cluster3	no
364528_228-LP3-16S-0804	Lavaux_2023-09-20_must_Plot9_RepA	6.3	Harvest_2023	must	Lavaux_Plot_9	20.09.2023	A	Harvest	2023	Year2023	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
364528_235-LP3-16S-0811	Lavaux_2023-09-20_must_Plot9_RepB	2.0	Harvest_2023	must	Lavaux_Plot_9	20.09.2023	B	Harvest	2023	Year2023	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
364528_246-LP3-16S-0822	Lavaux_2023-09-20_must_Plot9_RepC	2.2	Harvest_2023	must	Lavaux_Plot_9	20.09.2023	C	Harvest	2023	Year2023	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
364528_254-LP3-16S-0830	Lavaux_2023-09-20_must_Plot9_RepD	2.3	Harvest_2023	must	Lavaux_Plot_9	20.09.2023	D	Harvest	2023	Year2023	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
364528_232-LP3-16S-0808	Lavaux_2023-09-20_must_Plot9_RepE	2.0	Harvest_2023	must	Lavaux_Plot_9	20.09.2023	E	Harvest	2023	Year2023	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
364528_202-LP3-16S-0778	Lavaux_2023-09-20_must_Plot12_RepA	5.0	Harvest_2023	must	Lavaux_Plot_12	20.09.2023	A	Harvest	2023	Year2023	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	46°30′09.426″N 6°42′17.825″E	46.5026282835503	6.70495171985618	NW	Cluster1	Cluster1	no
364528_224-LP3-16S-0800	Lavaux_2023-09-20_must_Plot12_RepB	2.8	Harvest_2023	must	Lavaux_Plot_12	20.09.2023	B	Harvest	2023	Year2023	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	46°30′09.426″N 6°42′17.825″E	46.5026282835503	6.70495171985618	NW	Cluster1	Cluster1	no
364528_218-LP3-16S-0794	Lavaux_2023-09-20_must_Plot12_RepC	1.6	Harvest_2023	must	Lavaux_Plot_12	20.09.2023	C	Harvest	2023	Year2023	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	46°30′09.426″N 6°42′17.825″E	46.5026282835503	6.70495171985618	NW	Cluster1	Cluster1	no
364528_209-LP3-16S-0785	Lavaux_2023-09-20_must_Plot12_RepD	4.5	Harvest_2023	must	Lavaux_Plot_12	20.09.2023	D	Harvest	2023	Year2023	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	46°30′09.426″N 6°42′17.825″E	46.5026282835503	6.70495171985618	NW	Cluster1	Cluster1	no
364528_207-LP3-16S-0783	Lavaux_2023-09-20_must_Plot12_RepE	2.8	Harvest_2023	must	Lavaux_Plot_12	20.09.2023	E	Harvest	2023	Year2023	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	46°30′09.426″N 6°42′17.825″E	46.5026282835503	6.70495171985618	NW	Cluster1	Cluster1	no
364528_193-LP3-16S-0769	Lavaux_2023-09-20_must_Plot13_RepA	3.0	Harvest_2023	must	Lavaux_Plot_13	20.09.2023	A	Harvest	2023	Year2023	13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′59.656″N 6°42′21.944″E	46.4999921506673	6.70610909063848	NW	Cluster3	Cluster1	no
364528_203-LP3-16S-0779	Lavaux_2023-09-20_must_Plot13_RepB	2.2	Harvest_2023	must	Lavaux_Plot_13	20.09.2023	B	Harvest	2023	Year2023	13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′59.656″N 6°42′21.944″E	46.4999921506673	6.70610909063848	NW	Cluster3	Cluster1	no
364528_200-LP3-16S-0776	Lavaux_2023-09-20_must_Plot13_RepC	3.3	Harvest_2023	must	Lavaux_Plot_13	20.09.2023	C	Harvest	2023	Year2023	13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′59.656″N 6°42′21.944″E	46.4999921506673	6.70610909063848	NW	Cluster3	Cluster1	no
364528_212-LP3-16S-0788	Lavaux_2023-09-20_must_Plot13_RepD	2.3	Harvest_2023	must	Lavaux_Plot_13	20.09.2023	D	Harvest	2023	Year2023	13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′59.656″N 6°42′21.944″E	46.4999921506673	6.70610909063848	NW	Cluster3	Cluster1	no
364528_221-LP3-16S-0797	Lavaux_2023-09-20_must_Plot13_RepE	1.3	Harvest_2023	must	Lavaux_Plot_13	20.09.2023	E	Harvest	2023	Year2023	13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′59.656″N 6°42′21.944″E	46.4999921506673	6.70610909063848	NW	Cluster3	Cluster1	no
364528_231-LP3-16S-0807	Lavaux_2023-09-20_must_Plot14_RepA	2.1	Harvest_2023	must	Lavaux_Plot_14	20.09.2023	A	Harvest	2023	Year2023	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	46°29′50.529″N 6°42′25.467″E	46.4974937572741	6.70710403923947	NW	Cluster3	Cluster3	no
364528_241-LP3-16S-0817	Lavaux_2023-09-20_must_Plot14_RepB	3.7	Harvest_2023	must	Lavaux_Plot_14	20.09.2023	B	Harvest	2023	Year2023	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	46°29′50.529″N 6°42′25.467″E	46.4974937572741	6.70710403923947	NW	Cluster3	Cluster3	no
364528_253-LP3-16S-0829	Lavaux_2023-09-20_must_Plot14_RepC	2.0	Harvest_2023	must	Lavaux_Plot_14	20.09.2023	C	Harvest	2023	Year2023	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	46°29′50.529″N 6°42′25.467″E	46.4974937572741	6.70710403923947	NW	Cluster3	Cluster3	no
364528_251-LP3-16S-0827	Lavaux_2023-09-20_must_Plot14_RepD	1.8	Harvest_2023	must	Lavaux_Plot_14	20.09.2023	D	Harvest	2023	Year2023	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	46°29′50.529″N 6°42′25.467″E	46.4974937572741	6.70710403923947	NW	Cluster3	Cluster3	no
364528_236-LP3-16S-0812	Lavaux_2023-09-20_must_Plot14_RepE	1.7	Harvest_2023	must	Lavaux_Plot_14	20.09.2023	E	Harvest	2023	Year2023	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	46°29′50.529″N 6°42′25.467″E	46.4974937572741	6.70710403923947	NW	Cluster3	Cluster3	no
364528_194-LP3-16S-0770	Lavaux_2023-09-20_must_Plot15_RepA	3.2	Harvest_2023	must	Lavaux_Plot_15	20.09.2023	A	Harvest	2023	Year2023	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	46°30′21.494″N 6°42′08.609″E	46.5060665399151	6.70239140408832	NW	Cluster1	Cluster1	no
364528_222-LP3-16S-0798	Lavaux_2023-09-20_must_Plot15_RepB	3.2	Harvest_2023	must	Lavaux_Plot_15	20.09.2023	B	Harvest	2023	Year2023	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	46°30′21.494″N 6°42′08.609″E	46.5060665399151	6.70239140408832	NW	Cluster1	Cluster1	no
364528_199-LP3-16S-0775	Lavaux_2023-09-20_must_Plot15_RepC	3.4	Harvest_2023	must	Lavaux_Plot_15	20.09.2023	C	Harvest	2023	Year2023	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	46°30′21.494″N 6°42′08.609″E	46.5060665399151	6.70239140408832	NW	Cluster1	Cluster1	no
364528_214-LP3-16S-0790	Lavaux_2023-09-20_must_Plot15_RepD	2.4	Harvest_2023	must	Lavaux_Plot_15	20.09.2023	D	Harvest	2023	Year2023	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	46°30′21.494″N 6°42′08.609″E	46.5060665399151	6.70239140408832	NW	Cluster1	Cluster1	no
364528_208-LP3-16S-0784	Lavaux_2023-09-20_must_Plot15_RepE	2.9	Harvest_2023	must	Lavaux_Plot_15	20.09.2023	E	Harvest	2023	Year2023	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	46°30′21.494″N 6°42′08.609″E	46.5060665399151	6.70239140408832	NW	Cluster1	Cluster1	no
364528_206-LP3-16S-0782	Lavaux_2023-09-20_must_Plot19_RepA	1.9	Harvest_2023	must	Lavaux_Plot_19	20.09.2023	A	Harvest	2023	Year2023	19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	46°29′45.020″N 6°42′57.758″E	46.4959274724947	6.7160224459764	SE	Cluster2	Cluster2	no
364528_198-LP3-16S-0774	Lavaux_2023-09-20_must_Plot19_RepB	3.3	Harvest_2023	must	Lavaux_Plot_19	20.09.2023	B	Harvest	2023	Year2023	19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	46°29′45.020″N 6°42′57.758″E	46.4959274724947	6.7160224459764	SE	Cluster2	Cluster2	no
364528_217-LP3-16S-0793	Lavaux_2023-09-20_must_Plot19_RepC	2.4	Harvest_2023	must	Lavaux_Plot_19	20.09.2023	C	Harvest	2023	Year2023	19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	46°29′45.020″N 6°42′57.758″E	46.4959274724947	6.7160224459764	SE	Cluster2	Cluster2	no
364528_215-LP3-16S-0791	Lavaux_2023-09-20_must_Plot19_RepD	2.3	Harvest_2023	must	Lavaux_Plot_19	20.09.2023	D	Harvest	2023	Year2023	19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	46°29′45.020″N 6°42′57.758″E	46.4959274724947	6.7160224459764	SE	Cluster2	Cluster2	no
364528_201-LP3-16S-0777	Lavaux_2023-09-20_must_Plot19_RepE	6.0	Harvest_2023	must	Lavaux_Plot_19	20.09.2023	E	Harvest	2023	Year2023	19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	46°29′45.020″N 6°42′57.758″E	46.4959274724947	6.7160224459764	SE	Cluster2	Cluster2	no
364528_197-LP3-16S-0773	Lavaux_2023-09-20_must_Plot20_RepA	3.2	Harvest_2023	must	Lavaux_Plot_20	20.09.2023	A	Harvest	2023	Year2023	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	46°29′37.675″N 6°43′14.058″E	46.4938871757964	6.72055024597156	SE	Cluster2	Cluster4	no
